SampleID,Run,Interval,Light_Value,N_points,O2_start,O2_end,DeltaT_min,DeltaT_max,O2_min,O2_max,Slope,Avg_Blank_Slope,Blank_Corrected_Slope
MC-211-H1,5,7,1313,200,153.3,155.625,487.463,497.413,152.889,155.862,0.2780832362760844,-0.10949362442610198,0.3875768607021864
MC-202-H2,6,1,0,361,145.03,140.185,596.429,614.429,140.053,145.409,-0.36050915109312415,-0.08532853471328651,-0.27518061637983765
MC-202-H2,6,2,155,192,140.511,137.039,530.885,540.43,136.941,140.511,-0.20789517760441456,-0.10425252965221793,-0.10364264795219663
MC-202-H2,6,3,269,201,136.981,136.371,541.429,551.429,136.223,137.032,-0.03134048576195209,-0.09321195766880788,0.06187147190685579
MC-202-H2,6,4,472,201,136.426,137.591,552.429,562.43,136.248,137.591,0.1177056588669011,-0.09917094573951775,0.21687660460641883
MC-202-H2,6,5,824,201,137.796,139.817,563.43,573.429,137.561,139.817,0.18155515300542993,-0.10201069939719426,0.2835658524026242
MC-202-H2,6,6,1017,201,139.626,142.35,574.429,584.429,139.626,142.35,0.2373478265018662,-0.1035655688819086,0.3409133953837748
MC-202-H2,6,7,1313,201,142.368,144.818,585.43,595.43,142.368,144.855,0.21808361812929491,-0.10949362442610198,0.3275772425553969
PC-226-H2,7,1,0,301,124.031,116.548,699.43,714.429,116.548,124.229,-0.5793364712545527,-0.08532853471328651,-0.4940079365412662
PC-226-H2,7,2,155,199,135.09,128.725,632.534,642.429,128.725,135.09,-0.4367694623867462,-0.10425252965221793,-0.33251693273452826
PC-226-H2,7,3,269,201,128.405,125.71,643.429,653.43,125.71,128.589,-0.24987052416209293,-0.09321195766880788,-0.15665856649328505
PC-226-H2,7,4,472,221,125.642,124.158,654.43,665.43,124.132,125.736,-0.09889871107747152,-0.09917094573951775,2.722346620462335e-4
PC-226-H2,7,5,824,201,124.235,123.831,666.43,676.429,123.692,124.333,-0.0316077616195646,-0.10201069939719426,0.07040293777762965
PC-226-H2,7,6,1017,201,123.931,123.808,677.429,687.429,123.6,124.081,0.0077047795212309865,-0.1035655688819086,0.11127034840313958
PC-226-H2,7,7,1313,201,123.946,124.017,688.429,698.43,123.629,124.125,0.010031241326557652,-0.10949362442610198,0.11952486575265964
blank,8,1,0,300,121.02,120.193,799.446,814.397,120.053,121.229,-0.05242438521485115,-0.08532853471328651,0.03290414949843536
blank,8,2,155,212,131.188,128.22,731.849,742.396,128.164,131.188,-0.14874458490115486,-0.10425252965221793,-0.04449205524893693
blank,8,3,269,200,128.09,126.805,743.446,753.396,126.623,128.136,-0.12679541314567785,-0.09321195766880788,-0.03358345547686997
blank,8,4,472,200,126.686,125.291,754.447,764.397,125.291,126.839,-0.12112394024380511,-0.09917094573951775,-0.021952994504287365
blank,8,5,824,200,125.098,124.21,765.446,775.396,123.951,125.436,-0.12323223492597393,-0.10201069939719426,-0.021221535528779673
blank,8,6,1017,200,123.881,122.57,776.446,786.396,122.57,123.966,-0.12454928673790223,-0.1035655688819086,-0.020983717855993636
blank,8,7,1313,200,122.671,121.252,787.446,797.396,121.12,122.671,-0.13524631769102616,-0.10949362442610198,-0.025752693264924173
MC-20-A3,1,1,0,301,256.5,250.264,70.396,85.396,250.173,257.08,-0.5998320012553111,-0.08532853471328651,-0.5145034665420246
MC-20-A3,1,2,155,229,202.942,207.056,0,11.396,202.818,207.095,0.4028450787362851,-0.10425252965221793,0.507097608388503
MC-20-A3,1,3,269,201,207.543,213.104,12.396,22.396,207.491,213.104,0.6056477693555432,-0.09321195766880788,0.6988597270243511
MC-20-A3,1,4,472,221,213.742,222.04,23.396,34.396,213.733,222.04,0.743047406363953,-0.09917094573951775,0.8422183521034707
MC-20-A3,1,5,824,221,222.688,232.344,35.396,46.396,222.688,232.517,0.9038376327890878,-0.10201069939719426,1.0058483321862821
MC-20-A3,1,6,1017,201,233.317,243.003,47.396,57.396,233.317,243.01,0.9772114145083773,-0.1035655688819086,1.0807769833902858
MC-20-A3,1,7,1313,221,244.213,254.992,58.396,69.396,244.096,255.445,1.0387295221737807,-0.10949362442610198,1.1482231465998827
blank,2,1,0,300,202.115,200.669,179.413,194.362,200.572,202.307,-0.09761064104952008,-0.08532853471328651,-0.01228210633623357
blank,2,2,155,199,208.075,207.201,113.46,123.363,206.951,208.075,-0.08373929072193488,-0.10425252965221793,0.020513238930283048
blank,2,3,269,200,206.88,206.312,124.413,134.363,206.144,207.051,-0.06736278300249722,-0.09321195766880788,0.025849174666310662
blank,2,4,472,200,206.116,205.29,135.413,145.363,205.243,206.272,-0.08618097342707033,-0.09917094573951775,0.012989972312447418
blank,2,5,824,200,205.135,204.363,146.413,156.363,204.345,205.406,-0.0873693565276125,-0.10201069939719426,0.014641342869581755
blank,2,6,1017,200,204.364,203.41,157.413,167.362,203.253,204.391,-0.09412242690282571,-0.1035655688819086,0.009443141979082886
blank,2,7,1313,200,203.237,202.341,168.413,178.363,202.206,203.443,-0.1001732504914159,-0.10949362442610198,0.009320373934686085
PC-244-A2,3,1,0,300,240.941,232.544,283.429,298.38,232.544,241.244,-0.701751454301794,-0.08532853471328651,-0.6164229195885075
PC-244-A2,3,2,155,208,201.458,198.153,216.023,226.38,198.016,201.458,-0.12333979847925619,-0.10425252965221793,-0.019087268827038262
PC-244-A2,3,3,269,200,198.024,200.482,227.43,237.379,197.88,200.576,0.298245463711902,-0.09321195766880788,0.39145742138070994
PC-244-A2,3,4,472,200,200.828,207.116,238.43,248.379,200.796,207.156,0.6875632950369229,-0.09917094573951775,0.7867342407764407
PC-244-A2,3,5,824,200,207.869,216.906,249.429,259.38,207.869,216.98,0.931312336926976,-0.10201069939719426,1.0333230363241703
PC-244-A2,3,6,1017,200,217.814,227.621,260.43,270.379,217.814,227.714,1.0032095490389341,-0.1035655688819086,1.1067751179208427
PC-244-A2,3,7,1313,200,228.811,238.85,271.429,281.379,228.728,238.85,1.0157272519510954,-0.10949362442610198,1.1252208763771974
PC-236-A3,4,1,0,301,327.323,308.933,383.396,398.396,308.912,328.778,-1.3783103937966372,-0.08532853471328651,-1.2929818590833506
PC-236-A3,4,2,155,201,206.446,208.487,315.398,325.396,205.59,208.563,0.31352961426116865,-0.10425252965221793,0.4177821439133866
PC-236-A3,4,3,269,201,209.001,219.055,326.396,336.396,208.853,219.08,1.1143508158508197,-0.09321195766880788,1.2075627735196277
PC-236-A3,4,4,472,221,220.369,240.335,337.396,348.396,220.369,240.335,1.8941723437852385,-0.09917094573951775,1.9933432895247563
PC-236-A3,4,5,824,201,242.173,264.898,349.396,359.396,242.173,264.898,2.3291510074637536,-0.10201069939719426,2.431161706860948
PC-236-A3,4,6,1017,201,267.018,292.93,360.396,370.396,267.018,292.945,2.6183421045601425,-0.1035655688819086,2.7219076734420513
PC-236-A3,4,7,1313,201,296.072,322.436,371.396,381.396,295.98,322.436,2.626181563534511,-0.10949362442610198,2.735675187960613
blank,5,1,0,300,193.364,191.665,498.412,513.362,191.665,193.747,-0.1290180509324469,-0.08532853471328651,-0.04368951621916038
blank,5,2,155,200,201.024,200.331,432.412,442.363,200.181,201.174,-0.069642798206092,-0.10425252965221793,0.03460973144612593
blank,5,3,269,200,200.369,199.207,443.412,453.363,199.207,200.369,-0.083624858786683,-0.09321195766880788,0.009587098882124875
blank,5,4,472,200,199.166,197.974,454.413,464.362,197.91,199.23,-0.11311759127574265,-0.09917094573951775,-0.013946645536224905
blank,5,5,824,200,197.888,196.77,465.412,475.363,196.562,197.924,-0.13278662068120559,-0.10201069939719426,-0.030775921284011326
blank,5,6,1017,200,196.46,195.244,476.413,486.362,195.123,196.537,-0.1258695529067783,-0.1035655688819086,-0.02230398402486969
blank,5,7,1313,200,194.999,193.803,487.412,497.363,193.59,195.106,-0.1329867100031223,-0.10949362442610198,-0.023493085577020303
MC-213-H2,6,1,0,361,212.484,201.471,596.396,614.396,201.471,212.872,-0.7479868369334786,-0.08532853471328651,-0.6626583022201921
MC-213-H2,6,2,155,191,191.101,187.506,530.888,540.396,187.469,191.101,-0.34636619127917284,-0.10425252965221793,-0.2421136616269549
MC-213-H2,6,3,269,201,187.174,187.774,541.396,551.396,186.896,187.83,0.07400915812711704,-0.09321195766880788,0.1672211157959249
MC-213-H2,6,4,472,201,187.843,191.578,552.396,562.396,187.764,191.632,0.40730563707978207,-0.09917094573951775,0.5064765828192999
MC-213-H2,6,5,824,201,192.04,197.728,563.396,573.396,192.04,197.728,0.5716214351633705,-0.10201069939719426,0.6736321345605647
MC-213-H2,6,6,1017,201,198.091,204.463,574.396,584.396,198.091,204.612,0.6443308377547646,-0.1035655688819086,0.7478964066366732
MC-213-H2,6,7,1313,201,205.201,211.669,585.396,595.396,205.164,211.669,0.6375995431382433,-0.10949362442610198,0.7470931675643453
PC-248-H1,7,1,0,301,164.225,157.771,699.396,714.396,157.656,164.376,-0.4454420205966735,-0.08532853471328651,-0.360113485883387
PC-248-H1,7,2,155,198,191.079,183.852,632.54,642.396,183.852,191.079,-0.507785433733594,-0.10425252965221793,-0.40353290408137604
PC-248-H1,7,3,269,201,183.357,179.281,643.396,653.396,179.238,183.357,-0.40511686971439914,-0.09321195766880788,-0.31190491204559123
PC-248-H1,7,4,472,221,178.905,174.887,654.396,665.396,174.887,178.905,-0.35051700588777096,-0.09917094573951775,-0.2513460601482532
PC-248-H1,7,5,824,201,174.603,171.326,666.396,676.396,171.222,174.635,-0.32590404452535005,-0.10201069939719426,-0.22389334512815579
PC-248-H1,7,6,1017,201,170.941,167.962,677.396,687.396,167.818,170.984,-0.3115079982422787,-0.1035655688819086,-0.2079424293603701
PC-248-H1,7,7,1313,201,167.382,164.544,688.396,698.396,164.462,167.569,-0.3020006405807962,-0.10949362442610198,-0.19250701615469418
PC-238-H2,8,1,0,300,164.952,159.38,799.43,814.379,159.272,165.102,-0.38692010714449454,-0.08532853471328651,-0.30159157243120804
PC-238-H2,8,2,155,211,183.244,177.596,731.876,742.379,177.567,183.244,-0.38166821264728906,-0.10425252965221793,-0.27741568299507113
PC-238-H2,8,3,269,200,177.135,174.671,743.429,753.379,174.601,177.261,-0.2565213853525395,-0.09321195766880788,-0.1633094276837316
PC-238-H2,8,4,472,200,174.378,172.186,754.429,764.379,171.964,174.443,-0.21409131003386447,-0.09917094573951775,-0.11492036429434672
PC-238-H2,8,5,824,200,172.09,169.981,765.429,775.38,169.843,172.09,-0.20897905074321593,-0.10201069939719426,-0.10696835134602167
PC-238-H2,8,6,1017,200,169.676,167.665,776.43,786.379,167.653,169.676,-0.20483306133371723,-0.1035655688819086,-0.10126749245180863
PC-238-H2,8,7,1313,200,167.553,165.361,787.429,797.379,165.349,167.553,-0.2114534530014334,-0.10949362442610198,-0.10195982857533141
PC-225-A1,1,1,0,301,229.69,225.388,70.353,85.353,225.29,230.191,-0.39159961379533686,-0.08532853471328651,-0.30627107908205037
PC-225-A1,1,2,155,228,194.418,195.592,0,11.352,194.273,195.607,0.11182589452263278,-0.10425252965221793,0.2160784241748507
PC-225-A1,1,3,269,201,195.828,198.555,12.353,22.353,195.639,198.648,0.3034975961321953,-0.09321195766880788,0.39670955380100315
PC-225-A1,1,4,472,221,198.991,204.284,23.352,34.353,198.906,204.314,0.5225765372232676,-0.09917094573951775,0.6217474829627854
PC-225-A1,1,5,824,221,204.93,211.73,35.353,46.352,204.787,211.73,0.6495588309448128,-0.10201069939719426,0.7515695303420071
PC-225-A1,1,6,1017,201,212.285,219.23,47.352,57.353,212.191,219.231,0.7156341876253726,-0.1035655688819086,0.8191997565072812
PC-225-A1,1,7,1313,221,220.009,228.681,58.353,69.353,220,228.681,0.8004737313027396,-0.10949362442610198,0.9099673557288416
MC-203-A3,2,1,0,301,248.706,244.113,179.353,194.353,243.965,251.017,-0.6218899459668089,-0.08532853471328651,-0.5365614112535224
MC-203-A3,2,2,155,199,195.033,195.864,113.46,123.353,194.755,195.972,0.0722050848936339,-0.10425252965221793,0.17645761454585185
MC-203-A3,2,3,269,201,196.17,200.186,124.353,134.353,195.971,200.394,0.4756130521235061,-0.09321195766880788,0.568825009792314
MC-203-A3,2,4,472,201,200.744,209.209,135.353,145.353,200.744,209.209,0.9105163889631521,-0.09917094573951775,1.0096873347026698
MC-203-A3,2,5,824,201,209.805,220.888,146.352,156.353,209.805,220.888,1.1030687306811306,-0.10201069939719426,1.205079430078325
MC-203-A3,2,6,1017,201,222.284,233.841,157.353,167.353,221.923,233.925,1.198648740329957,-0.1035655688819086,1.3022143092118657
MC-203-A3,2,7,1313,201,234.942,247.212,168.353,178.352,234.942,247.239,1.2275841965308043,-0.10949362442610198,1.3370778209569063
PC-44-A3,3,1,0,300,254.773,253.414,283.369,298.319,249.527,264.775,0.619096855436248,-0.08532853471328651,0.7044253901495345
PC-44-A3,3,2,155,207,199.073,195.109,216.015,226.319,194.932,199.073,-0.1600303547733639,-0.10425252965221793,-0.05577782512114596
PC-44-A3,3,3,269,200,195.125,196.57,227.37,237.319,194.755,196.746,0.25202666478934505,-0.09321195766880788,0.34523862245815296
PC-44-A3,3,4,472,200,196.793,200.003,238.369,248.32,196.793,200.003,0.4455744349509238,-0.09917094573951775,0.5447453806904415
PC-44-A3,3,5,824,200,201.042,217.701,249.369,259.319,200.897,217.848,1.288084460589968,-0.10201069939719426,1.3900951599871623
PC-44-A3,3,6,1017,200,217.064,237.751,260.369,270.32,216.77,237.751,0.34702826120805974,-0.1035655688819086,0.45059383008996834
PC-44-A3,3,7,1313,200,244.377,250.217,271.369,281.319,239.861,250.38,0.4478788669666127,-0.10949362442610198,0.5573724913927147
PC-243-A1,4,1,0,300,280.804,268.498,383.386,398.336,268.49,281.896,-1.024378092271193,-0.08532853471328651,-0.9390495575579064
PC-243-A1,4,2,155,200,199.745,201.044,315.393,325.336,199.135,201.186,0.2305336019050054,-0.10425252965221793,0.33478613155722337
PC-243-A1,4,3,269,200,201.269,207.727,326.386,336.336,201.093,207.858,0.7038336580002524,-0.09321195766880788,0.7970456156690603
PC-243-A1,4,4,472,220,208.31,220.673,337.386,348.336,208.162,220.749,1.1490844465760304,-0.09917094573951775,1.2482553923155482
PC-243-A1,4,5,824,200,221.828,236.609,349.386,359.336,221.828,236.609,1.4816426358807229,-0.10201069939719426,1.5836533352779172
PC-243-A1,4,6,1017,200,238.121,255.135,360.386,370.336,238.121,255.276,1.7535539066144021,-0.1035655688819086,1.8571194754963107
PC-243-A1,4,7,1313,200,257.235,276.913,371.386,381.336,257.235,276.913,1.9733151198173318,-0.10949362442610198,2.0828087442434335
PC-42-H1,5,1,0,301,205.892,201.745,498.353,513.352,201.745,206.598,-0.3868826687402526,-0.08532853471328651,-0.3015541340269661
PC-42-H1,5,2,155,201,196.113,195.411,432.353,442.353,195.277,196.182,-0.030935136260156242,-0.10425252965221793,0.07331739339206168
PC-42-H1,5,3,269,201,195.403,196.363,443.353,453.353,195.273,196.363,0.09480888380218311,-0.09321195766880788,0.188020841470991
PC-42-H1,5,4,472,201,196.323,198.238,454.353,464.353,196.167,198.432,0.19234810499672783,-0.09917094573951775,0.29151905073624557
PC-42-H1,5,5,824,201,198.583,200.882,465.353,475.352,198.478,200.994,0.24752775044221617,-0.10201069939719426,0.3495384498394104
PC-42-H1,5,6,1017,201,201.116,203.397,476.352,486.353,201.014,203.547,0.2326571358131084,-0.1035655688819086,0.336222704695017
PC-42-H1,5,7,1313,201,203.668,205.748,487.353,497.353,203.409,205.806,0.2079954522544528,-0.10949362442610198,0.31748907668055476
blank,6,1,0,360,181.533,179.603,596.386,614.336,179.507,181.672,-0.1134230104961923,-0.08532853471328651,-0.02809447578290579
blank,6,2,155,190,191.012,188.863,530.879,540.336,188.77,191.012,-0.16110400403758943,-0.10425252965221793,-0.0568514743853715
blank,6,3,269,200,188.566,187.203,541.386,551.336,187.178,188.707,-0.14965804837364458,-0.09321195766880788,-0.05644609070483669
blank,6,4,472,200,187.153,185.96,552.386,562.336,185.844,187.231,-0.11270182301270619,-0.09917094573951775,-0.01353087727318844
blank,6,5,824,200,185.85,184.562,563.386,573.336,184.389,185.921,-0.12882547968037536,-0.10201069939719426,-0.0268147802831811
blank,6,6,1017,200,184.441,183.2,574.386,584.336,182.928,184.493,-0.12409685733081292,-0.1035655688819086,-0.020531288448904325
blank,6,7,1313,200,183.001,181.64,585.386,595.337,181.462,183.077,-0.13925757103387748,-0.10949362442610198,-0.029763946607775496
MC-221-H1,7,1,0,300,212.32,202.018,699.386,714.336,202.018,212.931,-0.8701546156116523,-0.08532853471328651,-0.7848260808983658
MC-221-H1,7,2,155,197,184.172,179.089,632.528,642.337,178.91,184.172,-0.18208273964970237,-0.10425252965221793,-0.07783020999748444
MC-221-H1,7,3,269,200,178.819,180.789,643.386,653.336,178.591,180.841,0.24106073320284993,-0.09321195766880788,0.3342726908716578
MC-221-H1,7,4,472,220,181.135,186.806,654.386,665.336,180.958,186.806,0.5900992784457021,-0.09917094573951775,0.6892702241852199
MC-221-H1,7,5,824,200,187.297,194.334,666.386,676.336,187.297,194.618,0.7240136863932591,-0.10201069939719426,0.8260243857904535
MC-221-H1,7,6,1017,200,195.026,202.805,677.386,687.336,195.026,202.953,0.7873956576210451,-0.1035655688819086,0.8909612265029537
MC-221-H1,7,7,1313,200,203.608,211.2,688.386,698.336,203.501,211.2,0.7814507151383963,-0.10949362442610198,0.8909443395644983
MC-203-H3,8,1,0,300,192.684,187.777,799.369,814.32,187.765,192.877,-0.3928515479962202,-0.08532853471328651,-0.3075230132829337
MC-203-H3,8,2,155,210,182.28,178.836,731.877,742.32,178.759,182.28,-0.15340577139815006,-0.10425252965221793,-0.049153241745932136
MC-203-H3,8,3,269,200,178.654,179.313,743.37,753.32,178.51,179.532,0.0944029920086558,-0.09321195766880788,0.18761494967746367
MC-203-H3,8,4,472,200,179.408,181.612,754.37,764.32,179.34,181.627,0.24288545790096394,-0.09917094573951775,0.3420564036404817
MC-203-H3,8,5,824,200,181.825,184.834,765.369,775.32,181.816,184.845,0.31436512388876503,-0.10201069939719426,0.4163758232859593
MC-203-H3,8,6,1017,200,185.224,188.359,776.369,786.319,185.01,188.359,0.32002758362010825,-0.1035655688819086,0.42359315250201685
MC-203-H3,8,7,1313,200,188.7,191.86,787.369,797.32,188.578,191.86,0.3204144502367789,-0.10949362442610198,0.4299080746628809
blank,1,1,0,300,207.566,206.427,70.344,85.293,206.427,207.697,-0.07649687641850826,-0.08532853471328651,0.00883165829477825
blank,1,2,155,227,213.013,212.19,0,11.294,212.018,213.013,-0.050793131445968455,-0.10425252965221793,0.053459398206249474
blank,1,3,269,200,212.193,211.445,12.344,22.294,211.294,212.193,-0.06163224226357276,-0.09321195766880788,0.031579715405235124
blank,1,4,472,220,211.319,210.646,23.344,34.294,210.477,211.477,-0.07338708508760189,-0.09917094573951775,0.02578386065191586
blank,1,5,824,220,210.534,209.701,35.344,46.294,209.563,210.698,-0.07942096979787218,-0.10201069939719426,0.02258972959932208
blank,1,6,1017,200,209.509,208.739,47.344,57.294,208.582,209.715,-0.07911323301059557,-0.1035655688819086,0.024452335871313027
blank,1,7,1313,220,208.628,207.404,58.344,69.294,207.404,208.645,-0.08703030056717045,-0.10949362442610198,0.02246332385893153
MC-12-A1,2,1,0,301,270.689,271.889,179.31,194.311,270.628,280.438,2.0110716393980073,-0.08532853471328651,2.096400174111294
MC-12-A1,2,2,155,198,207.676,200.207,113.452,123.31,200.207,207.676,-0.48114641683729265,-0.10425252965221793,-0.3768938871850747
MC-12-A1,2,3,269,201,199.925,200.642,124.31,134.311,199.75,200.88,0.21063216954418162,-0.09321195766880788,0.3038441272129895
MC-12-A1,2,4,472,201,200.658,212.019,135.31,145.311,200.658,212.019,0.715111025797814,-0.09917094573951775,0.8142819715373318
MC-12-A1,2,5,824,201,216.31,242.83,146.31,156.311,216.31,242.83,2.503427858555329,-0.10201069939719426,2.605438557952523
MC-12-A1,2,6,1017,201,244.833,260.807,157.31,167.31,244.833,260.819,1.2756713974068346,-0.1035655688819086,1.3792369662887431
MC-12-A1,2,7,1313,201,261.186,270.485,168.31,178.31,261.186,270.485,0.40579234466211744,-0.10949362442610198,0.5152859690882194
PC-29-A2,3,1,0,301,267.275,259.451,283.311,298.31,259.246,268.615,-0.8087900064787952,-0.08532853471328651,-0.7234614717655087
PC-29-A2,3,2,155,207,215.96,212.819,216.011,226.31,212.535,215.96,0.05096990351214865,-0.10425252965221793,0.15522243316436657
PC-29-A2,3,3,269,201,212.986,216.852,227.311,237.31,212.934,216.852,0.4363587913245306,-0.09321195766880788,0.5295707489933384
PC-29-A2,3,4,472,201,217.32,224.985,238.311,248.31,217.255,224.985,0.8330110028683396,-0.09917094573951775,0.9321819486078574
PC-29-A2,3,5,824,201,225.847,236.143,249.311,259.31,225.847,236.143,1.087077887172125,-0.10201069939719426,1.1890885865693193
PC-29-A2,3,6,1017,201,237.315,249.54,260.31,270.31,237.315,249.554,1.2257354983778033,-0.1035655688819086,1.3293010672597119
PC-29-A2,3,7,1313,201,251.144,264.428,271.311,281.31,250.875,264.521,1.3891966199420194,-0.10949362442610198,1.4986902443681214
PC-241-A2,4,1,0,300,288.113,279.715,383.343,398.293,279.715,291.026,-1.0929436055110393,-0.08532853471328651,-1.0076150707977527
PC-241-A2,4,2,155,199,222.775,212.604,315.388,325.293,212.423,222.775,-0.025560142990601335,-0.10425252965221793,0.0786923866616166
PC-241-A2,4,3,269,200,212.447,216.402,326.344,336.293,212.413,216.465,0.5070424694981477,-0.09321195766880788,0.6002544271669555
PC-241-A2,4,4,472,220,216.986,227.428,337.343,348.294,216.973,227.491,1.0262727156500537,-0.09917094573951775,1.1254436613895715
PC-241-A2,4,5,824,200,228.728,243.065,349.344,359.294,228.728,243.142,1.446241262630849,-0.10201069939719426,1.5482519620280433
PC-241-A2,4,6,1017,200,244.725,262.128,360.343,370.293,244.725,262.128,1.7728236153836738,-0.1035655688819086,1.8763891842655824
PC-241-A2,4,7,1313,200,264.004,283.67,371.344,381.293,263.972,283.67,2.0128371422725144,-0.10949362442610198,2.1223307666986164
PC-43-H2,5,1,0,301,208.554,204.292,498.311,513.31,204.125,209.029,-0.40103627493063787,-0.08532853471328651,-0.3157077402173514
PC-43-H2,5,2,155,200,211.947,206.721,432.361,442.311,206.622,211.947,-0.18516468175702563,-0.10425252965221793,-0.0809121521048077
PC-43-H2,5,3,269,201,206.52,205.794,443.31,453.31,205.635,206.631,-0.06103366284219193,-0.09321195766880788,0.03217829482661595
PC-43-H2,5,4,472,201,205.775,205.843,454.31,464.311,205.48,206.061,0.01302823976829446,-0.09917094573951775,0.11219918550781222
PC-43-H2,5,5,824,201,206.018,206.604,465.311,475.31,205.724,206.638,0.054596568127470345,-0.10201069939719426,0.1566072675246646
PC-43-H2,5,6,1017,201,206.596,207.528,476.31,486.311,206.437,207.528,0.09378828071099074,-0.1035655688819086,0.19735384959289934
PC-43-H2,5,7,1313,201,207.652,208.476,487.311,497.31,207.462,208.535,0.10265877424454806,-0.10949362442610198,0.21215239867065006
MC-209-H3,6,1,0,360,188.806,179.849,596.327,614.277,179.735,188.975,-0.5510086418612593,-0.08532853471328651,-0.4656801071479728
MC-209-H3,6,2,155,189,201.34,195.737,530.873,540.277,195.737,201.34,-0.34934518632118194,-0.10425252965221793,-0.24509265666896402
MC-209-H3,6,3,269,200,195.511,193.188,541.327,551.277,193.098,195.511,-0.22515536890643287,-0.09321195766880788,-0.13194341123762499
MC-209-H3,6,4,472,200,192.936,191.601,552.327,562.277,191.54,192.95,-0.1258665424856116,-0.09917094573951775,-0.026695596746093855
MC-209-H3,6,5,824,200,191.644,190.463,563.327,573.277,190.463,191.644,-0.08501985707242253,-0.10201069939719426,0.01699084232477173
MC-209-H3,6,6,1017,200,190.537,189.823,574.327,584.277,189.724,190.629,-0.07012188672917906,-0.1035655688819086,0.03344368215272954
MC-209-H3,6,7,1313,200,189.755,188.892,585.327,595.277,188.799,189.827,-0.08402049480509219,-0.10949362442610198,0.025473129621009796
PC-28-H1,7,1,0,300,201.135,196.835,699.327,714.277,196.784,201.373,-0.3660029747868683,-0.08532853471328651,-0.2806744400735818
PC-28-H1,7,2,155,196,201.116,194.854,632.522,642.277,194.693,201.116,-0.185040237744593,-0.10425252965221793,-0.08078770809237507
PC-28-H1,7,3,269,200,194.682,194.508,643.327,653.277,194.191,194.797,-0.0029144980263177624,-0.09321195766880788,0.09029745964249011
PC-28-H1,7,4,472,220,194.441,195.84,654.327,665.277,194.36,195.937,0.14076346284935096,-0.09917094573951775,0.23993440858886872
PC-28-H1,7,5,824,200,195.842,197.535,666.327,676.277,195.842,197.565,0.15637525813119954,-0.10201069939719426,0.2583859575283938
PC-28-H1,7,6,1017,200,197.718,199.165,677.327,687.277,197.598,199.386,0.16642817409221977,-0.1035655688819086,0.26999374297412837
PC-28-H1,7,7,1313,200,199.549,200.823,688.327,698.277,199.194,200.996,0.14958758263904692,-0.10949362442610198,0.2590812070651489
PC-237-H1,8,1,0,300,174.624,168.949,799.327,814.277,168.949,174.757,-0.38367435008912193,-0.08532853471328651,-0.29834581537583543
PC-237-H1,8,2,155,209,200.096,187.566,731.874,742.277,187.376,200.104,-1.0734213155265855,-0.10425252965221793,-0.9691687858743676
PC-237-H1,8,3,269,200,186.997,183.813,743.327,753.277,183.588,187.029,-0.29291441656507755,-0.09321195766880788,-0.19970245889626967
PC-237-H1,8,4,472,200,183.572,182.923,754.327,764.277,181.526,183.579,-0.21843381099220738,-0.09917094573951775,-0.11926286525268963
PC-237-H1,8,5,824,200,182.957,180.429,765.327,775.277,180.429,183.121,-0.27453412571516783,-0.10201069939719426,-0.17252342631797357
PC-237-H1,8,6,1017,200,180.182,177.705,776.327,786.277,177.705,180.295,-0.23997421129126817,-0.1035655688819086,-0.13640864240935957
PC-237-H1,8,7,1313,200,177.553,174.971,787.327,797.277,174.925,177.553,-0.25250549972424613,-0.10949362442610198,-0.14301187529814413
PC-233-A3,1,1,0,300,190.45,187.704,70.305,85.255,187.273,191.514,-0.28531489468829213,-0.08532853471328651,-0.19998635997500563
PC-233-A3,1,2,155,226,161.677,163.245,0,11.255,161.428,163.642,0.1748308219336582,-0.10425252965221793,0.27908335158587616
PC-233-A3,1,3,269,200,163.417,166.972,12.305,22.256,163.402,167.099,0.3872221585515397,-0.09321195766880788,0.4804341162203476
PC-233-A3,1,4,472,220,167.338,172.909,23.306,34.255,167.338,172.909,0.49491133647718966,-0.09917094573951775,0.5940822822167074
PC-233-A3,1,5,824,220,173.32,178.755,35.305,46.255,173.178,179.122,0.502606304008103,-0.10201069939719426,0.6046170034052973
PC-233-A3,1,6,1017,200,179.13,183.845,47.306,57.255,178.957,184.22,0.4756527443670244,-0.1035655688819086,0.579218313248933
PC-233-A3,1,7,1313,220,184.378,189.937,58.305,69.255,184.378,190.091,0.5058377841649043,-0.10949362442610198,0.6153314085910063
MC-206-A2,2,1,0,300,186.071,182.551,179.305,194.256,182.551,186.968,-0.2831921041398028,-0.08532853471328651,-0.19786356942651628
MC-206-A2,2,2,155,197,166.543,166.733,113.462,123.256,166.163,166.877,0.02097694511744922,-0.10425252965221793,0.12522947476966714
MC-206-A2,2,3,269,200,166.482,168.411,124.305,134.255,166.437,168.552,0.17934908478229586,-0.09321195766880788,0.27256104245110374
MC-206-A2,2,4,472,200,168.481,171.764,135.305,145.255,168.395,172.022,0.33162520325826333,-0.09917094573951775,0.43079614899778107
MC-206-A2,2,5,824,200,172.358,176.055,146.305,156.255,171.947,176.183,0.41588530216932446,-0.10201069939719426,0.5178960015665187
MC-206-A2,2,6,1017,200,176.68,180.965,157.305,167.255,176.379,181.036,0.44072848529019515,-0.1035655688819086,0.5442940541721037
MC-206-A2,2,7,1313,200,181.329,185.799,168.305,178.255,181.171,185.799,0.4391801862822024,-0.10949362442610198,0.5486738107083043
