"Plot Title: 20473299"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20473299, SEN S/N: 20473299)","End Of File (LGR S/N: 20473299)"
1398,05/07/26 05:25:00 AM,26.292,
1399,05/07/26 05:30:00 AM,26.292,
1400,05/07/26 05:35:00 AM,26.292,
1401,05/07/26 05:40:00 AM,26.292,
1402,05/07/26 05:45:00 AM,26.390,
1403,05/07/26 05:50:00 AM,26.292,
1404,05/07/26 05:55:00 AM,26.390,
1405,05/07/26 06:00:00 AM,26.390,
1406,05/07/26 06:05:00 AM,26.390,
1407,05/07/26 06:10:00 AM,26.292,
1408,05/07/26 06:15:00 AM,26.390,
1409,05/07/26 06:20:00 AM,26.390,
1410,05/07/26 06:25:00 AM,26.390,
1411,05/07/26 06:30:00 AM,26.390,
1412,05/07/26 06:35:00 AM,26.292,
1413,05/07/26 06:40:00 AM,26.390,
1414,05/07/26 06:45:00 AM,26.390,
1415,05/07/26 06:50:00 AM,26.390,
1416,05/07/26 06:55:00 AM,26.390,
1417,05/07/26 07:00:00 AM,26.292,
1418,05/07/26 07:05:00 AM,26.390,
1419,05/07/26 07:10:00 AM,26.292,
1420,05/07/26 07:15:00 AM,26.292,
1421,05/07/26 07:20:00 AM,26.292,
1422,05/07/26 07:25:00 AM,26.292,
1423,05/07/26 07:30:00 AM,26.292,
1424,05/07/26 07:35:00 AM,26.292,
1425,05/07/26 07:40:00 AM,26.292,
1426,05/07/26 07:45:00 AM,26.292,
1427,05/07/26 07:50:00 AM,26.292,
1428,05/07/26 07:55:00 AM,26.292,
1429,05/07/26 08:00:00 AM,26.292,
1430,05/07/26 08:05:00 AM,26.292,
1431,05/07/26 08:10:00 AM,26.292,
1432,05/07/26 08:15:00 AM,26.292,
1433,05/07/26 08:20:00 AM,26.292,
1434,05/07/26 08:25:00 AM,26.292,
1435,05/07/26 08:30:00 AM,26.292,
1436,05/07/26 08:35:00 AM,26.292,
1437,05/07/26 08:40:00 AM,26.390,
1438,05/07/26 08:45:00 AM,26.390,
1439,05/07/26 08:50:00 AM,26.390,
1440,05/07/26 08:55:00 AM,26.390,
1441,05/07/26 09:00:00 AM,26.390,
1442,05/07/26 09:05:00 AM,26.390,
1443,05/07/26 09:10:00 AM,26.390,
1444,05/07/26 09:15:00 AM,26.390,
1445,05/07/26 09:20:00 AM,26.390,
1446,05/07/26 09:25:00 AM,26.390,
1447,05/07/26 09:30:00 AM,26.488,
1448,05/07/26 09:35:00 AM,26.488,
1449,05/07/26 09:40:00 AM,26.488,
1450,05/07/26 09:45:00 AM,26.488,
1451,05/07/26 09:50:00 AM,26.488,
1452,05/07/26 09:55:00 AM,26.488,
1453,05/07/26 10:00:00 AM,26.488,
1454,05/07/26 10:05:00 AM,26.488,
1455,05/07/26 10:10:00 AM,26.488,
1456,05/07/26 10:15:00 AM,26.488,
1457,05/07/26 10:20:00 AM,26.488,
1458,05/07/26 10:25:00 AM,26.488,
1459,05/07/26 10:30:00 AM,26.488,
1460,05/07/26 10:35:00 AM,26.488,
1461,05/07/26 10:40:00 AM,26.488,
1462,05/07/26 10:45:00 AM,26.488,
1463,05/07/26 10:50:00 AM,26.488,
1464,05/07/26 10:55:00 AM,26.585,
1465,05/07/26 11:00:00 AM,26.585,
1466,05/07/26 11:05:00 AM,26.585,
1467,05/07/26 11:10:00 AM,26.585,
1468,05/07/26 11:15:00 AM,26.683,
1469,05/07/26 11:20:00 AM,26.683,
1470,05/07/26 11:25:00 AM,26.683,
1471,05/07/26 11:30:00 AM,26.683,
1472,05/07/26 11:35:00 AM,26.683,
1473,05/07/26 11:40:00 AM,26.683,
1474,05/07/26 11:45:00 AM,26.683,
1475,05/07/26 11:50:00 AM,26.683,
1476,05/07/26 11:55:00 AM,26.683,
1477,05/07/26 12:00:00 PM,26.781,
1478,05/07/26 12:05:00 PM,26.781,
1479,05/07/26 12:10:00 PM,26.781,
1480,05/07/26 12:15:00 PM,26.879,
1481,05/07/26 12:20:00 PM,26.879,
1482,05/07/26 12:25:00 PM,26.879,
1483,05/07/26 12:30:00 PM,26.879,
1484,05/07/26 12:35:00 PM,26.879,
1485,05/07/26 12:40:00 PM,26.879,
1486,05/07/26 12:45:00 PM,26.977,
1487,05/07/26 12:50:00 PM,26.977,
1488,05/07/26 12:55:00 PM,26.977,
1489,05/07/26 01:00:00 PM,26.977,
1490,05/07/26 01:05:00 PM,27.075,
1491,05/07/26 01:10:00 PM,27.075,
1492,05/07/26 01:15:00 PM,27.075,
1493,05/07/26 01:20:00 PM,27.075,
1494,05/07/26 01:25:00 PM,27.173,
1495,05/07/26 01:30:00 PM,27.173,
1496,05/07/26 01:35:00 PM,27.173,
1497,05/07/26 01:40:00 PM,27.173,
1498,05/07/26 01:45:00 PM,27.173,
1499,05/07/26 01:50:00 PM,27.173,
1500,05/07/26 01:55:00 PM,27.173,
1501,05/07/26 02:00:00 PM,27.173,
1502,05/07/26 02:05:00 PM,27.173,
1503,05/07/26 02:10:00 PM,27.173,
1504,05/07/26 02:15:00 PM,27.173,
1505,05/07/26 02:20:00 PM,27.173,
1506,05/07/26 02:25:00 PM,27.173,
1507,05/07/26 02:30:00 PM,27.173,
1508,05/07/26 02:35:00 PM,27.173,
1509,05/07/26 02:40:00 PM,27.173,
1510,05/07/26 02:45:00 PM,27.173,
1511,05/07/26 02:50:00 PM,27.173,
1512,05/07/26 02:55:00 PM,27.173,
1513,05/07/26 03:00:00 PM,27.173,
1514,05/07/26 03:05:00 PM,27.173,
1515,05/07/26 03:10:00 PM,27.173,
1516,05/07/26 03:15:00 PM,27.173,
1517,05/07/26 03:20:00 PM,27.173,
1518,05/07/26 03:25:00 PM,27.173,
1519,05/07/26 03:30:00 PM,27.173,
1520,05/07/26 03:35:00 PM,27.173,
1521,05/07/26 03:40:00 PM,27.173,
1522,05/07/26 03:45:00 PM,27.075,
1523,05/07/26 03:50:00 PM,27.075,
1524,05/07/26 03:55:00 PM,27.075,
1525,05/07/26 04:00:00 PM,27.075,
1526,05/07/26 04:05:00 PM,27.075,
1527,05/07/26 04:10:00 PM,27.075,
1528,05/07/26 04:15:00 PM,26.977,
1529,05/07/26 04:20:00 PM,26.977,
1530,05/07/26 04:25:00 PM,26.977,
1531,05/07/26 04:30:00 PM,26.977,
1532,05/07/26 04:35:00 PM,26.977,
1533,05/07/26 04:40:00 PM,26.977,
1534,05/07/26 04:45:00 PM,26.879,
1535,05/07/26 04:50:00 PM,26.879,
1536,05/07/26 04:55:00 PM,26.879,
1537,05/07/26 05:00:00 PM,26.879,
1538,05/07/26 05:05:00 PM,26.781,
1539,05/07/26 05:10:00 PM,26.781,
1540,05/07/26 05:15:00 PM,26.781,
1541,05/07/26 05:20:00 PM,26.683,
1542,05/07/26 05:25:00 PM,26.683,
1543,05/07/26 05:30:00 PM,26.683,
1544,05/07/26 05:35:00 PM,26.683,
1545,05/07/26 05:40:00 PM,26.585,
1546,05/07/26 05:45:00 PM,26.585,
1547,05/07/26 05:50:00 PM,26.585,
1548,05/07/26 05:55:00 PM,26.585,
1549,05/07/26 06:00:00 PM,26.585,
1550,05/07/26 06:05:00 PM,26.585,
1551,05/07/26 06:10:00 PM,26.585,
1552,05/07/26 06:15:00 PM,26.488,
1553,05/07/26 06:20:00 PM,26.585,
1554,05/07/26 06:25:00 PM,26.585,
1555,05/07/26 06:30:00 PM,26.585,
1556,05/07/26 06:35:00 PM,26.585,
1557,05/07/26 06:40:00 PM,26.585,
1558,05/07/26 06:45:00 PM,26.585,
1559,05/07/26 06:50:00 PM,26.585,
1560,05/07/26 06:55:00 PM,26.585,
1561,05/07/26 07:00:00 PM,26.585,
1562,05/07/26 07:05:00 PM,26.585,
1563,05/07/26 07:10:00 PM,26.585,
1564,05/07/26 07:15:00 PM,26.585,
1565,05/07/26 07:20:00 PM,26.585,
1566,05/07/26 07:25:00 PM,26.585,
1567,05/07/26 07:30:00 PM,26.585,
1568,05/07/26 07:35:00 PM,26.585,
1569,05/07/26 07:40:00 PM,26.585,
1570,05/07/26 07:45:00 PM,26.585,
1571,05/07/26 07:50:00 PM,26.585,
1572,05/07/26 07:55:00 PM,26.585,
1573,05/07/26 08:00:00 PM,26.585,
1574,05/07/26 08:05:00 PM,26.585,
1575,05/07/26 08:10:00 PM,26.585,
1576,05/07/26 08:15:00 PM,26.585,
1577,05/07/26 08:20:00 PM,26.585,
1578,05/07/26 08:25:00 PM,26.585,
1579,05/07/26 08:30:00 PM,26.585,
1580,05/07/26 08:35:00 PM,26.585,
1581,05/07/26 08:40:00 PM,26.585,
1582,05/07/26 08:45:00 PM,26.585,
1583,05/07/26 08:50:00 PM,26.585,
1584,05/07/26 08:55:00 PM,26.585,
1585,05/07/26 09:00:00 PM,26.585,
1586,05/07/26 09:05:00 PM,26.585,
1587,05/07/26 09:10:00 PM,26.585,
1588,05/07/26 09:15:00 PM,26.585,
1589,05/07/26 09:20:00 PM,26.585,
1590,05/07/26 09:25:00 PM,26.585,
1591,05/07/26 09:30:00 PM,26.585,
1592,05/07/26 09:35:00 PM,26.585,
1593,05/07/26 09:40:00 PM,26.585,
1594,05/07/26 09:45:00 PM,26.585,
1595,05/07/26 09:50:00 PM,26.585,
1596,05/07/26 09:55:00 PM,26.585,
1597,05/07/26 10:00:00 PM,26.585,
1598,05/07/26 10:05:00 PM,26.585,
1599,05/07/26 10:10:00 PM,26.585,
1600,05/07/26 10:15:00 PM,26.585,
1601,05/07/26 10:20:00 PM,26.585,
1602,05/07/26 10:25:00 PM,26.585,
1603,05/07/26 10:30:00 PM,26.585,
1604,05/07/26 10:35:00 PM,26.585,
1605,05/07/26 10:40:00 PM,26.585,
1606,05/07/26 10:45:00 PM,26.585,
1607,05/07/26 10:50:00 PM,26.585,
1608,05/07/26 10:55:00 PM,26.585,
1609,05/07/26 11:00:00 PM,26.585,
1610,05/07/26 11:05:00 PM,26.585,
1611,05/07/26 11:10:00 PM,26.585,
1612,05/07/26 11:15:00 PM,26.585,
1613,05/07/26 11:20:00 PM,26.585,
1614,05/07/26 11:25:00 PM,26.585,
1615,05/07/26 11:30:00 PM,26.585,
1616,05/07/26 11:35:00 PM,26.585,
1617,05/07/26 11:40:00 PM,26.585,
1618,05/07/26 11:45:00 PM,26.585,
1619,05/07/26 11:50:00 PM,26.585,
1620,05/07/26 11:55:00 PM,26.585,
1621,05/08/26 12:00:00 AM,26.585,
1622,05/08/26 12:05:00 AM,26.585,
1623,05/08/26 12:10:00 AM,26.585,
1624,05/08/26 12:15:00 AM,26.585,
1625,05/08/26 12:20:00 AM,26.585,
1626,05/08/26 12:25:00 AM,26.585,
1627,05/08/26 12:30:00 AM,26.585,
1628,05/08/26 12:35:00 AM,26.585,
1629,05/08/26 12:40:00 AM,26.585,
1630,05/08/26 12:45:00 AM,26.585,
1631,05/08/26 12:50:00 AM,26.585,
1632,05/08/26 12:55:00 AM,26.585,
1633,05/08/26 01:00:00 AM,26.585,
1634,05/08/26 01:05:00 AM,26.585,
1635,05/08/26 01:10:00 AM,26.585,
1636,05/08/26 01:15:00 AM,26.585,
1637,05/08/26 01:20:00 AM,26.585,
1638,05/08/26 01:25:00 AM,26.585,
1639,05/08/26 01:30:00 AM,26.585,
1640,05/08/26 01:35:00 AM,26.585,
1641,05/08/26 01:40:00 AM,26.585,
1642,05/08/26 01:45:00 AM,26.585,
1643,05/08/26 01:50:00 AM,26.585,
1644,05/08/26 01:55:00 AM,26.585,
1645,05/08/26 02:00:00 AM,26.585,
1646,05/08/26 02:05:00 AM,26.585,
1647,05/08/26 02:10:00 AM,26.585,
1648,05/08/26 02:15:00 AM,26.585,
1649,05/08/26 02:20:00 AM,26.585,
1650,05/08/26 02:25:00 AM,26.585,
1651,05/08/26 02:30:00 AM,26.585,
1652,05/08/26 02:35:00 AM,26.585,
1653,05/08/26 02:40:00 AM,26.585,
1654,05/08/26 02:45:00 AM,26.585,
1655,05/08/26 02:50:00 AM,26.585,
1656,05/08/26 02:55:00 AM,26.585,
1657,05/08/26 03:00:00 AM,26.585,
1658,05/08/26 03:05:00 AM,26.585,
1659,05/08/26 03:10:00 AM,26.585,
1660,05/08/26 03:15:00 AM,26.585,
1661,05/08/26 03:20:00 AM,26.585,
1662,05/08/26 03:25:00 AM,26.585,
1663,05/08/26 03:30:00 AM,26.585,
1664,05/08/26 03:35:00 AM,26.585,
1665,05/08/26 03:40:00 AM,26.585,
1666,05/08/26 03:45:00 AM,26.585,
1667,05/08/26 03:50:00 AM,26.585,
1668,05/08/26 03:55:00 AM,26.585,
1669,05/08/26 04:00:00 AM,26.585,
1670,05/08/26 04:05:00 AM,26.585,
1671,05/08/26 04:10:00 AM,26.585,
1672,05/08/26 04:15:00 AM,26.585,
1673,05/08/26 04:20:00 AM,26.585,
1674,05/08/26 04:25:00 AM,26.585,
1675,05/08/26 04:30:00 AM,26.585,
1676,05/08/26 04:35:00 AM,26.585,
1677,05/08/26 04:40:00 AM,26.585,
1678,05/08/26 04:45:00 AM,26.585,
1679,05/08/26 04:50:00 AM,26.585,
1680,05/08/26 04:55:00 AM,26.585,
1681,05/08/26 05:00:00 AM,26.585,
1682,05/08/26 05:05:00 AM,26.585,
1683,05/08/26 05:10:00 AM,26.585,
1684,05/08/26 05:15:00 AM,26.585,
1685,05/08/26 05:20:00 AM,26.585,
1686,05/08/26 05:25:00 AM,26.585,
1687,05/08/26 05:30:00 AM,26.585,
1688,05/08/26 05:35:00 AM,26.585,
1689,05/08/26 05:40:00 AM,26.585,
1690,05/08/26 05:45:00 AM,26.585,
1691,05/08/26 05:50:00 AM,26.585,
1692,05/08/26 05:55:00 AM,26.585,
1693,05/08/26 06:00:00 AM,26.585,
1694,05/08/26 06:05:00 AM,26.585,
1695,05/08/26 06:10:00 AM,26.585,
1696,05/08/26 06:15:00 AM,26.585,
1697,05/08/26 06:20:00 AM,26.585,
1698,05/08/26 06:25:00 AM,26.585,
1699,05/08/26 06:30:00 AM,26.585,
1700,05/08/26 06:35:00 AM,26.585,
1701,05/08/26 06:40:00 AM,26.585,
1702,05/08/26 06:45:00 AM,26.585,
1703,05/08/26 06:50:00 AM,26.585,
1704,05/08/26 06:55:00 AM,26.585,
1705,05/08/26 07:00:00 AM,26.585,
1706,05/08/26 07:05:00 AM,26.585,
1707,05/08/26 07:10:00 AM,26.585,
1708,05/08/26 07:15:00 AM,26.585,
1709,05/08/26 07:20:00 AM,26.585,
1710,05/08/26 07:25:00 AM,26.683,
1711,05/08/26 07:30:00 AM,26.585,
1712,05/08/26 07:35:00 AM,26.585,
1713,05/08/26 07:40:00 AM,26.585,
1714,05/08/26 07:45:00 AM,26.683,
1715,05/08/26 07:50:00 AM,26.683,
1716,05/08/26 07:55:00 AM,26.683,
1717,05/08/26 08:00:00 AM,26.585,
1718,05/08/26 08:05:00 AM,26.585,
1719,05/08/26 08:10:00 AM,26.585,
1720,05/08/26 08:15:00 AM,26.488,
1721,05/08/26 08:20:00 AM,26.488,
1722,05/08/26 08:25:00 AM,26.488,
1723,05/08/26 08:30:00 AM,26.488,
1724,05/08/26 08:35:00 AM,26.390,
1725,05/08/26 08:40:00 AM,26.390,
1726,05/08/26 08:45:00 AM,26.390,
1727,05/08/26 08:50:00 AM,26.390,
1728,05/08/26 08:55:00 AM,26.390,
1729,05/08/26 09:00:00 AM,26.390,
1730,05/08/26 09:05:00 AM,26.390,
1731,05/08/26 09:10:00 AM,26.390,
1732,05/08/26 09:15:00 AM,26.390,
1733,05/08/26 09:20:00 AM,26.390,
1734,05/08/26 09:25:00 AM,26.390,
1735,05/08/26 09:30:00 AM,26.390,
1736,05/08/26 09:35:00 AM,26.390,
1737,05/08/26 09:40:00 AM,26.390,
1738,05/08/26 09:45:00 AM,26.390,
1739,05/08/26 09:50:00 AM,26.488,
1740,05/08/26 09:55:00 AM,26.488,
1741,05/08/26 10:00:00 AM,26.488,
1742,05/08/26 10:05:00 AM,26.585,
1743,05/08/26 10:10:00 AM,26.585,
1744,05/08/26 10:15:00 AM,26.585,
1745,05/08/26 10:20:00 AM,26.585,
1746,05/08/26 10:25:00 AM,26.585,
1747,05/08/26 10:30:00 AM,26.585,
1748,05/08/26 10:35:00 AM,26.585,
1749,05/08/26 10:40:00 AM,26.585,
1750,05/08/26 10:45:00 AM,26.585,
1751,05/08/26 10:50:00 AM,26.585,
1752,05/08/26 10:55:00 AM,26.585,
1753,05/08/26 11:00:00 AM,26.683,
1754,05/08/26 11:05:00 AM,26.683,
1755,05/08/26 11:10:00 AM,26.683,
1756,05/08/26 11:15:00 AM,26.683,
1757,05/08/26 11:20:00 AM,26.683,
1758,05/08/26 11:25:00 AM,26.683,
1759,05/08/26 11:30:00 AM,26.781,
1760,05/08/26 11:35:00 AM,26.781,
1761,05/08/26 11:40:00 AM,26.781,
1762,05/08/26 11:45:00 AM,26.781,
1763,05/08/26 11:50:00 AM,26.781,
1764,05/08/26 11:55:00 AM,26.781,
1765,05/08/26 12:00:00 PM,26.781,
1766,05/08/26 12:05:00 PM,26.781,
1767,05/08/26 12:10:00 PM,26.879,
1768,05/08/26 12:15:00 PM,26.879,
1769,05/08/26 12:20:00 PM,26.879,
1770,05/08/26 12:25:00 PM,26.879,
1771,05/08/26 12:30:00 PM,26.879,
1772,05/08/26 12:35:00 PM,26.879,
1773,05/08/26 12:40:00 PM,26.879,
1774,05/08/26 12:45:00 PM,26.879,
1775,05/08/26 12:50:00 PM,26.977,
1776,05/08/26 12:55:00 PM,26.977,
1777,05/08/26 01:00:00 PM,26.977,
1778,05/08/26 01:05:00 PM,26.977,
1779,05/08/26 01:10:00 PM,26.977,
1780,05/08/26 01:15:00 PM,26.977,
1781,05/08/26 01:20:00 PM,27.075,
1782,05/08/26 01:25:00 PM,27.075,
1783,05/08/26 01:30:00 PM,27.075,
1784,05/08/26 01:35:00 PM,27.075,
1785,05/08/26 01:40:00 PM,27.075,
1786,05/08/26 01:45:00 PM,27.075,
1787,05/08/26 01:50:00 PM,27.075,
1788,05/08/26 01:55:00 PM,27.075,
1789,05/08/26 02:00:00 PM,27.075,
1790,05/08/26 02:05:00 PM,27.075,
1791,05/08/26 02:10:00 PM,27.075,
1792,05/08/26 02:15:00 PM,27.075,
1793,05/08/26 02:20:00 PM,27.075,
1794,05/08/26 02:25:00 PM,27.075,
1795,05/08/26 02:30:00 PM,27.075,
1796,05/08/26 02:35:00 PM,27.075,
1797,05/08/26 02:40:00 PM,27.075,
1798,05/08/26 02:45:00 PM,27.075,
1799,05/08/26 02:50:00 PM,27.075,
1800,05/08/26 02:55:00 PM,27.075,
1801,05/08/26 03:00:00 PM,27.075,
1802,05/08/26 03:05:00 PM,27.075,
1803,05/08/26 03:10:00 PM,27.075,
1804,05/08/26 03:15:00 PM,27.075,
1805,05/08/26 03:20:00 PM,27.075,
1806,05/08/26 03:25:00 PM,27.075,
1807,05/08/26 03:30:00 PM,27.075,
1808,05/08/26 03:35:00 PM,27.075,
1809,05/08/26 03:40:00 PM,27.075,
1810,05/08/26 03:45:00 PM,27.075,
1811,05/08/26 03:50:00 PM,27.075,
1812,05/08/26 03:55:00 PM,26.977,
1813,05/08/26 04:00:00 PM,26.977,
1814,05/08/26 04:05:00 PM,26.977,
1815,05/08/26 04:10:00 PM,26.977,
1816,05/08/26 04:15:00 PM,26.977,
1817,05/08/26 04:20:00 PM,26.977,
1818,05/08/26 04:25:00 PM,26.977,
1819,05/08/26 04:30:00 PM,26.977,
1820,05/08/26 04:35:00 PM,26.879,
1821,05/08/26 04:40:00 PM,26.977,
1822,05/08/26 04:45:00 PM,26.879,
1823,05/08/26 04:50:00 PM,26.879,
1824,05/08/26 04:55:00 PM,26.879,
1825,05/08/26 05:00:00 PM,26.781,
1826,05/08/26 05:05:00 PM,26.781,
1827,05/08/26 05:10:00 PM,26.683,
1828,05/08/26 05:15:00 PM,26.683,
1829,05/08/26 05:20:00 PM,26.683,
1830,05/08/26 05:25:00 PM,26.585,
1831,05/08/26 05:30:00 PM,26.585,
1832,05/08/26 05:35:00 PM,26.585,
1833,05/08/26 05:40:00 PM,26.585,
1834,05/08/26 05:45:00 PM,26.585,
1835,05/08/26 05:50:00 PM,26.585,
1836,05/08/26 05:55:00 PM,26.585,
1837,05/08/26 06:00:00 PM,26.488,
1838,05/08/26 06:05:00 PM,26.488,
1839,05/08/26 06:10:00 PM,26.488,
1840,05/08/26 06:15:00 PM,26.488,
1841,05/08/26 06:20:00 PM,26.488,
1842,05/08/26 06:25:00 PM,26.488,
1843,05/08/26 06:30:00 PM,26.488,
1844,05/08/26 06:35:00 PM,26.488,
1845,05/08/26 06:40:00 PM,26.488,
1846,05/08/26 06:45:00 PM,26.488,
1847,05/08/26 06:50:00 PM,26.488,
1848,05/08/26 06:55:00 PM,26.488,
1849,05/08/26 07:00:00 PM,26.488,
1850,05/08/26 07:05:00 PM,26.488,
1851,05/08/26 07:10:00 PM,26.488,
1852,05/08/26 07:15:00 PM,26.488,
1853,05/08/26 07:20:00 PM,26.488,
1854,05/08/26 07:25:00 PM,26.488,
1855,05/08/26 07:30:00 PM,26.488,
1856,05/08/26 07:35:00 PM,26.488,
1857,05/08/26 07:40:00 PM,26.488,
1858,05/08/26 07:45:00 PM,26.488,
1859,05/08/26 07:50:00 PM,26.488,
1860,05/08/26 07:55:00 PM,26.488,
1861,05/08/26 08:00:00 PM,26.488,
1862,05/08/26 08:05:00 PM,26.488,
1863,05/08/26 08:10:00 PM,26.488,
1864,05/08/26 08:15:00 PM,26.488,
1865,05/08/26 08:20:00 PM,26.488,
1866,05/08/26 08:25:00 PM,26.488,
1867,05/08/26 08:30:00 PM,26.488,
1868,05/08/26 08:35:00 PM,26.390,
1869,05/08/26 08:40:00 PM,26.390,
1870,05/08/26 08:45:00 PM,26.390,
1871,05/08/26 08:50:00 PM,26.390,
1872,05/08/26 08:55:00 PM,26.390,
1873,05/08/26 09:00:00 PM,26.390,
1874,05/08/26 09:05:00 PM,26.390,
1875,05/08/26 09:10:00 PM,26.390,
1876,05/08/26 09:15:00 PM,26.390,
1877,05/08/26 09:20:00 PM,26.390,
1878,05/08/26 09:25:00 PM,26.390,
1879,05/08/26 09:30:00 PM,26.390,
1880,05/08/26 09:35:00 PM,26.390,
1881,05/08/26 09:40:00 PM,26.390,
1882,05/08/26 09:45:00 PM,26.390,
1883,05/08/26 09:50:00 PM,26.390,
1884,05/08/26 09:55:00 PM,26.390,
1885,05/08/26 10:00:00 PM,26.390,
1886,05/08/26 10:05:00 PM,26.390,
1887,05/08/26 10:10:00 PM,26.390,
1888,05/08/26 10:15:00 PM,26.390,
1889,05/08/26 10:20:00 PM,26.390,
1890,05/08/26 10:25:00 PM,26.390,
1891,05/08/26 10:30:00 PM,26.390,
1892,05/08/26 10:35:00 PM,26.390,
1893,05/08/26 10:40:00 PM,26.390,
1894,05/08/26 10:45:00 PM,26.390,
1895,05/08/26 10:50:00 PM,26.390,
1896,05/08/26 10:55:00 PM,26.390,
1897,05/08/26 11:00:00 PM,26.390,
1898,05/08/26 11:05:00 PM,26.390,
1899,05/08/26 11:10:00 PM,26.390,
1900,05/08/26 11:15:00 PM,26.390,
1901,05/08/26 11:20:00 PM,26.390,
1902,05/08/26 11:25:00 PM,26.390,
1903,05/08/26 11:30:00 PM,26.390,
1904,05/08/26 11:35:00 PM,26.390,
1905,05/08/26 11:40:00 PM,26.390,
1906,05/08/26 11:45:00 PM,26.390,
1907,05/08/26 11:50:00 PM,26.390,
1908,05/08/26 11:55:00 PM,26.390,
1909,05/09/26 12:00:00 AM,26.390,
1910,05/09/26 12:05:00 AM,26.390,
1911,05/09/26 12:10:00 AM,26.390,
1912,05/09/26 12:15:00 AM,26.390,
1913,05/09/26 12:20:00 AM,26.390,
1914,05/09/26 12:25:00 AM,26.390,
1915,05/09/26 12:30:00 AM,26.390,
1916,05/09/26 12:35:00 AM,26.390,
1917,05/09/26 12:40:00 AM,26.390,
1918,05/09/26 12:45:00 AM,26.390,
1919,05/09/26 12:50:00 AM,26.390,
1920,05/09/26 12:55:00 AM,26.390,
1921,05/09/26 01:00:00 AM,26.390,
1922,05/09/26 01:05:00 AM,26.390,
1923,05/09/26 01:10:00 AM,26.390,
1924,05/09/26 01:15:00 AM,26.390,
1925,05/09/26 01:20:00 AM,26.390,
1926,05/09/26 01:25:00 AM,26.390,
1927,05/09/26 01:30:00 AM,26.390,
1928,05/09/26 01:35:00 AM,26.390,
1929,05/09/26 01:40:00 AM,26.390,
1930,05/09/26 01:45:00 AM,26.390,
1931,05/09/26 01:50:00 AM,26.390,
1932,05/09/26 01:55:00 AM,26.390,
1933,05/09/26 02:00:00 AM,26.390,
1934,05/09/26 02:05:00 AM,26.390,
1935,05/09/26 02:10:00 AM,26.390,
1936,05/09/26 02:15:00 AM,26.390,
1937,05/09/26 02:20:00 AM,26.390,
1938,05/09/26 02:25:00 AM,26.390,
1939,05/09/26 02:30:00 AM,26.390,
1940,05/09/26 02:35:00 AM,26.390,
1941,05/09/26 02:40:00 AM,26.390,
1942,05/09/26 02:45:00 AM,26.390,
1943,05/09/26 02:50:00 AM,26.390,
1944,05/09/26 02:55:00 AM,26.292,
1945,05/09/26 03:00:00 AM,26.390,
1946,05/09/26 03:05:00 AM,26.390,
1947,05/09/26 03:10:00 AM,26.390,
1948,05/09/26 03:15:00 AM,26.292,
1949,05/09/26 03:20:00 AM,26.292,
1950,05/09/26 03:25:00 AM,26.292,
1951,05/09/26 03:30:00 AM,26.390,
1952,05/09/26 03:35:00 AM,26.292,
1953,05/09/26 03:40:00 AM,26.292,
1954,05/09/26 03:45:00 AM,26.292,
1955,05/09/26 03:50:00 AM,26.292,
1956,05/09/26 03:55:00 AM,26.292,
1957,05/09/26 04:00:00 AM,26.292,
1958,05/09/26 04:05:00 AM,26.292,
1959,05/09/26 04:10:00 AM,26.390,
1960,05/09/26 04:15:00 AM,26.292,
1961,05/09/26 04:20:00 AM,26.292,
1962,05/09/26 04:25:00 AM,26.390,
1963,05/09/26 04:30:00 AM,26.292,
1964,05/09/26 04:35:00 AM,26.292,
1965,05/09/26 04:40:00 AM,26.292,
1966,05/09/26 04:45:00 AM,26.292,
1967,05/09/26 04:50:00 AM,26.292,
1968,05/09/26 04:55:00 AM,26.292,
1969,05/09/26 05:00:00 AM,26.292,
1970,05/09/26 05:05:00 AM,26.292,
1971,05/09/26 05:10:00 AM,26.292,
1972,05/09/26 05:15:00 AM,26.292,
1973,05/09/26 05:20:00 AM,26.292,
1974,05/09/26 05:25:00 AM,26.292,
1975,05/09/26 05:30:00 AM,26.390,
1976,05/09/26 05:35:00 AM,26.390,
1977,05/09/26 05:40:00 AM,26.390,
1978,05/09/26 05:45:00 AM,26.390,
1979,05/09/26 05:50:00 AM,26.390,
1980,05/09/26 05:55:00 AM,26.390,
1981,05/09/26 06:00:00 AM,26.390,
1982,05/09/26 06:05:00 AM,26.390,
1983,05/09/26 06:10:00 AM,26.390,
1984,05/09/26 06:15:00 AM,26.390,
1985,05/09/26 06:20:00 AM,26.292,
1986,05/09/26 06:25:00 AM,26.390,
1987,05/09/26 06:30:00 AM,26.390,
1988,05/09/26 06:35:00 AM,26.292,
1989,05/09/26 06:40:00 AM,26.390,
1990,05/09/26 06:45:00 AM,26.390,
1991,05/09/26 06:50:00 AM,26.292,
1992,05/09/26 06:55:00 AM,26.390,
1993,05/09/26 07:00:00 AM,26.390,
1994,05/09/26 07:05:00 AM,26.292,
1995,05/09/26 07:10:00 AM,26.390,
1996,05/09/26 07:15:00 AM,26.390,
1997,05/09/26 07:20:00 AM,26.390,
1998,05/09/26 07:25:00 AM,26.390,
1999,05/09/26 07:30:00 AM,26.390,
2000,05/09/26 07:35:00 AM,26.390,
2001,05/09/26 07:40:00 AM,26.390,
2002,05/09/26 07:45:00 AM,26.390,
