 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
304,tiff_images - Copy0302.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0302.tif
305,tiff_images - Copy0303.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0303.tif
306,tiff_images - Copy0304.tif,49333,93.280,31.075,80,52,197,52,65535,tiff_images - Copy0304.tif
307,tiff_images - Copy0305.tif,49993,261.368,74.602,254,140,495,140,65535,tiff_images - Copy0305.tif
308,tiff_images - Copy0306.tif,55833,100.213,23.485,102,56,173,56,65535,tiff_images - Copy0306.tif
309,tiff_images - Copy0307.tif,55831,234.986,57.353,234,127,406,127,65535,tiff_images - Copy0307.tif
310,tiff_images - Copy0308.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0308.tif
311,tiff_images - Copy0309.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0309.tif
312,tiff_images - Copy0310.tif,55833,100.213,23.485,102,56,173,56,65535,tiff_images - Copy0310.tif
313,tiff_images - Copy0311.tif,55831,234.986,57.353,234,127,406,127,65535,tiff_images - Copy0311.tif
314,tiff_images - Copy0312.tif,56228,125.848,27.903,135,71,200,71,65535,tiff_images - Copy0312.tif
315,tiff_images - Copy0313.tif,57031,226.274,52.094,262,122,367,122,65535,tiff_images - Copy0313.tif
316,tiff_images - Copy0314.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0314.tif
317,tiff_images - Copy0315.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0315.tif
318,tiff_images - Copy0316.tif,56228,125.848,27.903,135,71,200,71,65535,tiff_images - Copy0316.tif
319,tiff_images - Copy0317.tif,57031,226.274,52.094,262,122,367,122,65535,tiff_images - Copy0317.tif
320,tiff_images - Copy0318.tif,81119,110.549,23.986,112,65,184,65,65535,tiff_images - Copy0318.tif
321,tiff_images - Copy0319.tif,82363,239.770,52.890,257,131,389,131,65535,tiff_images - Copy0319.tif
322,tiff_images - Copy0320.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0320.tif
323,tiff_images - Copy0321.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0321.tif
324,tiff_images - Copy0322.tif,81119,110.549,23.986,112,65,184,65,65535,tiff_images - Copy0322.tif
325,tiff_images - Copy0323.tif,82363,239.770,52.890,257,131,389,131,65535,tiff_images - Copy0323.tif
326,tiff_images - Copy0324.tif,46796,129.712,32.481,125,70,230,70,65535,tiff_images - Copy0324.tif
327,tiff_images - Copy0325.tif,47564,251.365,57.739,249,133,410,133,65535,tiff_images - Copy0325.tif
328,tiff_images - Copy0326.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0326.tif
329,tiff_images - Copy0327.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0327.tif
330,tiff_images - Copy0328.tif,46796,129.712,32.481,125,70,230,70,65535,tiff_images - Copy0328.tif
331,tiff_images - Copy0329.tif,47564,251.365,57.739,249,133,410,133,65535,tiff_images - Copy0329.tif
332,tiff_images - Copy0330.tif,53091,66.113,20.321,38,38,132,38,65535,tiff_images - Copy0330.tif
333,tiff_images - Copy0331.tif,43390,181.376,44.635,225,99,280,99,65535,tiff_images - Copy0331.tif
334,tiff_images - Copy0332.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0332.tif
335,tiff_images - Copy0333.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0333.tif
336,tiff_images - Copy0334.tif,53091,66.113,20.321,38,38,132,38,65535,tiff_images - Copy0334.tif
337,tiff_images - Copy0335.tif,43390,181.376,44.635,225,99,280,99,65535,tiff_images - Copy0335.tif
338,tiff_images - Copy0336.tif,46421,76.654,25.511,47,45,160,45,65535,tiff_images - Copy0336.tif
339,tiff_images - Copy0337.tif,46672,221.325,60.357,223,121,418,121,65535,tiff_images - Copy0337.tif
340,tiff_images - Copy0338.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0338.tif
341,tiff_images - Copy0339.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0339.tif
342,tiff_images - Copy0340.tif,46421,76.654,25.511,47,45,160,45,65535,tiff_images - Copy0340.tif
343,tiff_images - Copy0341.tif,46672,221.325,60.357,223,121,418,121,65535,tiff_images - Copy0341.tif
344,tiff_images - Copy0342.tif,79241,71.649,21.194,57,42,144,42,65535,tiff_images - Copy0342.tif
345,tiff_images - Copy0343.tif,66495,214.513,48.397,204,118,376,118,65535,tiff_images - Copy0343.tif
346,tiff_images - Copy0344.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0344.tif
347,tiff_images - Copy0345.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0345.tif
348,tiff_images - Copy0346.tif,79241,71.649,21.194,57,42,144,42,65535,tiff_images - Copy0346.tif
349,tiff_images - Copy0347.tif,66495,214.513,48.397,204,118,376,118,65535,tiff_images - Copy0347.tif
350,tiff_images - Copy0348.tif,50380,72.421,19.603,52,41,128,41,65535,tiff_images - Copy0348.tif
351,tiff_images - Copy0349.tif,50438,175.366,48.229,208,95,299,95,65535,tiff_images - Copy0349.tif
352,tiff_images - Copy0350.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0350.tif
353,tiff_images - Copy0351.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0351.tif
354,tiff_images - Copy0352.tif,50380,72.421,19.603,52,41,128,41,65535,tiff_images - Copy0352.tif
355,tiff_images - Copy0353.tif,50438,175.366,48.229,208,95,299,95,65535,tiff_images - Copy0353.tif
356,tiff_images - Copy0354.tif,63520,68.953,17.695,42,41,118,41,65535,tiff_images - Copy0354.tif
357,tiff_images - Copy0355.tif,51056,177.749,44.767,235,96,278,96,65535,tiff_images - Copy0355.tif
358,tiff_images - Copy0356.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0356.tif
359,tiff_images - Copy0357.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0357.tif
360,tiff_images - Copy0358.tif,63520,68.953,17.695,42,41,118,41,65535,tiff_images - Copy0358.tif
361,tiff_images - Copy0359.tif,51056,177.749,44.767,235,96,278,96,65535,tiff_images - Copy0359.tif
362,tiff_images - Copy0360.tif,75559,71.432,16.576,83,42,122,42,65535,tiff_images - Copy0360.tif
363,tiff_images - Copy0361.tif,67735,271.603,57.027,309,147,442,147,65535,tiff_images - Copy0361.tif
364,tiff_images - Copy0362.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0362.tif
365,tiff_images - Copy0363.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0363.tif
366,tiff_images - Copy0364.tif,75559,71.432,16.576,83,42,122,42,65535,tiff_images - Copy0364.tif
367,tiff_images - Copy0365.tif,67735,271.603,57.027,309,147,442,147,65535,tiff_images - Copy0365.tif
368,tiff_images - Copy0366.tif,63735,96.714,26.475,84,55,229,55,65535,tiff_images - Copy0366.tif
369,tiff_images - Copy0367.tif,67230,251.628,49.743,301,136,413,136,65535,tiff_images - Copy0367.tif
370,tiff_images - Copy0368.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0368.tif
371,tiff_images - Copy0369.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0369.tif
372,tiff_images - Copy0370.tif,63735,96.714,26.475,84,55,229,55,65535,tiff_images - Copy0370.tif
373,tiff_images - Copy0371.tif,67230,251.628,49.743,301,136,413,136,65535,tiff_images - Copy0371.tif
374,tiff_images - Copy0372.tif,66446,82.917,17.938,102,47,144,47,65535,tiff_images - Copy0372.tif
375,tiff_images - Copy0373.tif,64800,263.553,53.936,299,143,375,143,65535,tiff_images - Copy0373.tif
376,tiff_images - Copy0374.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0374.tif
377,tiff_images - Copy0375.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0375.tif
378,tiff_images - Copy0376.tif,66446,82.917,17.938,102,47,144,47,65535,tiff_images - Copy0376.tif
379,tiff_images - Copy0377.tif,64800,263.553,53.936,299,143,375,143,65535,tiff_images - Copy0377.tif
380,tiff_images - Copy0378.tif,40667,98.458,26.532,112,55,184,55,65535,tiff_images - Copy0378.tif
381,tiff_images - Copy0379.tif,39279,234.700,61.043,304,127,410,127,65535,tiff_images - Copy0379.tif
382,tiff_images - Copy0380.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0380.tif
383,tiff_images - Copy0381.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0381.tif
384,tiff_images - Copy0382.tif,40667,98.458,26.532,112,55,184,55,65535,tiff_images - Copy0382.tif
385,tiff_images - Copy0383.tif,39279,234.700,61.043,304,127,410,127,65535,tiff_images - Copy0383.tif
386,tiff_images - Copy0384.tif,100867,91.283,17.098,102,53,144,53,65535,tiff_images - Copy0384.tif
387,tiff_images - Copy0385.tif,103859,257.341,45.827,283,144,372,144,65535,tiff_images - Copy0385.tif
388,tiff_images - Copy0386.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0386.tif
389,tiff_images - Copy0387.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0387.tif
390,tiff_images - Copy0388.tif,100867,91.283,17.098,102,53,144,53,65535,tiff_images - Copy0388.tif
391,tiff_images - Copy0389.tif,103859,257.341,45.827,283,144,372,144,65535,tiff_images - Copy0389.tif
392,tiff_images - Copy0390.tif,91209,124.264,33.305,112,69,237,69,65535,tiff_images - Copy0390.tif
393,tiff_images - Copy0391.tif,92806,269.487,58.173,265,147,417,147,65535,tiff_images - Copy0391.tif
394,tiff_images - Copy0392.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0392.tif
395,tiff_images - Copy0393.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0393.tif
396,tiff_images - Copy0394.tif,91209,124.264,33.305,112,69,237,69,65535,tiff_images - Copy0394.tif
397,tiff_images - Copy0395.tif,92806,269.487,58.173,265,147,417,147,65535,tiff_images - Copy0395.tif
398,tiff_images - Copy0396.tif,51736,104.815,31.227,91,58,215,58,65535,tiff_images - Copy0396.tif
399,tiff_images - Copy0397.tif,52142,249.965,67.446,237,133,485,133,65535,tiff_images - Copy0397.tif
400,tiff_images - Copy0398.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0398.tif
401,tiff_images - Copy0399.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0399.tif
402,tiff_images - Copy0400.tif,51736,104.815,31.227,91,58,215,58,65535,tiff_images - Copy0400.tif
403,tiff_images - Copy0401.tif,52142,249.965,67.446,237,133,485,133,65535,tiff_images - Copy0401.tif
404,tiff_images - Copy0402.tif,56144,117.026,35.499,102,65,226,65,65535,tiff_images - Copy0402.tif
405,tiff_images - Copy0403.tif,57842,261.427,73.152,256,141,494,141,65535,tiff_images - Copy0403.tif
406,tiff_images - Copy0404.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0404.tif
407,tiff_images - Copy0405.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0405.tif
408,tiff_images - Copy0406.tif,56144,117.026,35.499,102,65,226,65,65535,tiff_images - Copy0406.tif
409,tiff_images - Copy0407.tif,57842,261.427,73.152,256,141,494,141,65535,tiff_images - Copy0407.tif
410,tiff_images - Copy0408.tif,50301,74.143,19.586,43,43,138,43,65535,tiff_images - Copy0408.tif
411,tiff_images - Copy0409.tif,48016,200.410,48.087,234,109,319,109,65535,tiff_images - Copy0409.tif
412,tiff_images - Copy0410.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0410.tif
413,tiff_images - Copy0411.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0411.tif
414,tiff_images - Copy0412.tif,50301,74.143,19.586,43,43,138,43,65535,tiff_images - Copy0412.tif
415,tiff_images - Copy0413.tif,48016,200.410,48.087,234,109,319,109,65535,tiff_images - Copy0413.tif
416,tiff_images - Copy0414.tif,63366,109.825,30.878,108,61,236,61,65535,tiff_images - Copy0414.tif
417,tiff_images - Copy0415.tif,64027,262.904,65.859,271,141,514,141,65535,tiff_images - Copy0415.tif
418,tiff_images - Copy0416.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0416.tif
419,tiff_images - Copy0417.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0417.tif
420,tiff_images - Copy0418.tif,63366,109.825,30.878,108,61,236,61,65535,tiff_images - Copy0418.tif
421,tiff_images - Copy0419.tif,64027,262.904,65.859,271,141,514,141,65535,tiff_images - Copy0419.tif
422,tiff_images - Copy0420.tif,50172,58.527,14.388,63,34,107,34,65535,tiff_images - Copy0420.tif
423,tiff_images - Copy0421.tif,44905,200.073,45.829,204,109,340,109,65535,tiff_images - Copy0421.tif
424,tiff_images - Copy0422.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0422.tif
425,tiff_images - Copy0423.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0423.tif
426,tiff_images - Copy0424.tif,50172,58.527,14.388,63,34,107,34,65535,tiff_images - Copy0424.tif
427,tiff_images - Copy0425.tif,44905,200.073,45.829,204,109,340,109,65535,tiff_images - Copy0425.tif
428,tiff_images - Copy0426.tif,40805,91.775,24.667,89,51,161,51,65535,tiff_images - Copy0426.tif
429,tiff_images - Copy0427.tif,41459,219.260,54.212,225,119,352,119,65535,tiff_images - Copy0427.tif
430,tiff_images - Copy0428.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0428.tif
431,tiff_images - Copy0429.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0429.tif
432,tiff_images - Copy0430.tif,40805,91.775,24.667,89,51,161,51,65535,tiff_images - Copy0430.tif
433,tiff_images - Copy0431.tif,41459,219.260,54.212,225,119,352,119,65535,tiff_images - Copy0431.tif
434,tiff_images - Copy0432.tif,52600,81.605,17.651,80,46,143,46,65535,tiff_images - Copy0432.tif
435,tiff_images - Copy0433.tif,52081,158.547,36.068,153,86,270,86,65535,tiff_images - Copy0433.tif
436,tiff_images - Copy0434.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0434.tif
437,tiff_images - Copy0435.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0435.tif
438,tiff_images - Copy0436.tif,52600,81.605,17.651,80,46,143,46,65535,tiff_images - Copy0436.tif
439,tiff_images - Copy0437.tif,52081,158.547,36.068,153,86,270,86,65535,tiff_images - Copy0437.tif
440,tiff_images - Copy0438.tif,54472,70.520,21.843,52,41,140,41,65535,tiff_images - Copy0438.tif
441,tiff_images - Copy0439.tif,55124,185.510,57.698,194,101,357,101,65535,tiff_images - Copy0439.tif
442,tiff_images - Copy0440.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0440.tif
443,tiff_images - Copy0441.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0441.tif
444,tiff_images - Copy0442.tif,54472,70.520,21.843,52,41,140,41,65535,tiff_images - Copy0442.tif
445,tiff_images - Copy0443.tif,55124,185.510,57.698,194,101,357,101,65535,tiff_images - Copy0443.tif
446,tiff_images - Copy0444.tif,100139,82.907,26.998,75,48,173,48,65535,tiff_images - Copy0444.tif
447,tiff_images - Copy0445.tif,100443,247.628,69.637,233,138,494,138,65535,tiff_images - Copy0445.tif
448,tiff_images - Copy0446.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0446.tif
449,tiff_images - Copy0447.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0447.tif
450,tiff_images - Copy0448.tif,100139,82.907,26.998,75,48,173,48,65535,tiff_images - Copy0448.tif
451,tiff_images - Copy0449.tif,100443,247.628,69.637,233,138,494,138,65535,tiff_images - Copy0449.tif
452,tiff_images - Copy0450.tif,80497,91.063,26.952,83,53,189,53,65535,tiff_images - Copy0450.tif
453,tiff_images - Copy0451.tif,81342,197.221,40.825,217,108,312,108,65535,tiff_images - Copy0451.tif
454,tiff_images - Copy0452.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0452.tif
455,tiff_images - Copy0453.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0453.tif
456,tiff_images - Copy0454.tif,80497,91.063,26.952,83,53,189,53,65535,tiff_images - Copy0454.tif
457,tiff_images - Copy0455.tif,81342,197.221,40.825,217,108,312,108,65535,tiff_images - Copy0455.tif
458,tiff_images - Copy0456.tif,58865,102.771,22.217,108,57,177,57,65535,tiff_images - Copy0456.tif
459,tiff_images - Copy0457.tif,59729,177.950,39.021,201,97,274,97,65535,tiff_images - Copy0457.tif
460,tiff_images - Copy0458.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0458.tif
461,tiff_images - Copy0459.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0459.tif
462,tiff_images - Copy0460.tif,58865,102.771,22.217,108,57,177,57,65535,tiff_images - Copy0460.tif
463,tiff_images - Copy0461.tif,59729,177.950,39.021,201,97,274,97,65535,tiff_images - Copy0461.tif
464,tiff_images - Copy0462.tif,68549,83.843,18.550,97,48,142,48,65535,tiff_images - Copy0462.tif
465,tiff_images - Copy0463.tif,67755,197.471,45.522,234,108,389,108,65535,tiff_images - Copy0463.tif
466,tiff_images - Copy0464.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0464.tif
467,tiff_images - Copy0465.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0465.tif
468,tiff_images - Copy0466.tif,68549,83.843,18.550,97,48,142,48,65535,tiff_images - Copy0466.tif
469,tiff_images - Copy0467.tif,67755,197.471,45.522,234,108,389,108,65535,tiff_images - Copy0467.tif
470,tiff_images - Copy0468.tif,117104,79.455,24.060,65,48,164,48,65535,tiff_images - Copy0468.tif
471,tiff_images - Copy0469.tif,116451,223.790,62.049,160,126,424,126,65535,tiff_images - Copy0469.tif
472,tiff_images - Copy0470.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0470.tif
473,tiff_images - Copy0471.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0471.tif
474,tiff_images - Copy0472.tif,117104,79.455,24.060,65,48,164,48,65535,tiff_images - Copy0472.tif
475,tiff_images - Copy0473.tif,116451,223.790,62.049,160,126,424,126,65535,tiff_images - Copy0473.tif
476,tiff_images - Copy0474.tif,76859,87.082,24.746,88,51,178,51,65535,tiff_images - Copy0474.tif
477,tiff_images - Copy0475.tif,74203,237.961,60.213,265,129,439,129,65535,tiff_images - Copy0475.tif
478,tiff_images - Copy0476.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0476.tif
479,tiff_images - Copy0477.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0477.tif
480,tiff_images - Copy0478.tif,76859,87.082,24.746,88,51,178,51,65535,tiff_images - Copy0478.tif
481,tiff_images - Copy0479.tif,74203,237.961,60.213,265,129,439,129,65535,tiff_images - Copy0479.tif
482,tiff_images - Copy0480.tif,99931,80.801,22.060,80,47,194,47,65535,tiff_images - Copy0480.tif
483,tiff_images - Copy0481.tif,102290,205.714,50.201,204,115,457,115,65535,tiff_images - Copy0481.tif
484,tiff_images - Copy0482.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0482.tif
485,tiff_images - Copy0483.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0483.tif
486,tiff_images - Copy0484.tif,99931,80.801,22.060,80,47,194,47,65535,tiff_images - Copy0484.tif
487,tiff_images - Copy0485.tif,102290,205.714,50.201,204,115,457,115,65535,tiff_images - Copy0485.tif
488,tiff_images - Copy0486.tif,79013,97.445,25.993,112,56,192,56,65535,tiff_images - Copy0486.tif
489,tiff_images - Copy0487.tif,68207,179.041,36.569,195,98,280,98,65535,tiff_images - Copy0487.tif
490,tiff_images - Copy0488.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0488.tif
491,tiff_images - Copy0489.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0489.tif
492,tiff_images - Copy0490.tif,79013,97.445,25.993,112,56,192,56,65535,tiff_images - Copy0490.tif
493,tiff_images - Copy0491.tif,68207,179.041,36.569,195,98,280,98,65535,tiff_images - Copy0491.tif
494,tiff_images - Copy0492.tif,75432,89.134,30.563,72,51,198,51,65535,tiff_images - Copy0492.tif
495,tiff_images - Copy0493.tif,75964,211.547,71.901,184,117,483,117,65535,tiff_images - Copy0493.tif
496,tiff_images - Copy0494.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0494.tif
497,tiff_images - Copy0495.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0495.tif
498,tiff_images - Copy0496.tif,75432,89.134,30.563,72,51,198,51,65535,tiff_images - Copy0496.tif
499,tiff_images - Copy0497.tif,75964,211.547,71.901,184,117,483,117,65535,tiff_images - Copy0497.tif
500,tiff_images - Copy0498.tif,65233,106.211,31.552,102,60,214,60,65535,tiff_images - Copy0498.tif
501,tiff_images - Copy0499.tif,67618,223.477,60.602,240,122,409,122,65535,tiff_images - Copy0499.tif
502,tiff_images - Copy0500.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0500.tif
503,tiff_images - Copy0501.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0501.tif
504,tiff_images - Copy0502.tif,65233,106.211,31.552,102,60,214,60,65535,tiff_images - Copy0502.tif
505,tiff_images - Copy0503.tif,67618,223.477,60.602,240,122,409,122,65535,tiff_images - Copy0503.tif
506,tiff_images - Copy0504.tif,59327,77.577,21.021,84,44,155,44,65535,tiff_images - Copy0504.tif
507,tiff_images - Copy0505.tif,57007,265.001,59.975,289,143,444,143,65535,tiff_images - Copy0505.tif
508,tiff_images - Copy0506.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0506.tif
509,tiff_images - Copy0507.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0507.tif
510,tiff_images - Copy0508.tif,59327,77.577,21.021,84,44,155,44,65535,tiff_images - Copy0508.tif
511,tiff_images - Copy0509.tif,57007,265.001,59.975,289,143,444,143,65535,tiff_images - Copy0509.tif
512,tiff_images - Copy0510.tif,73059,136.572,28.158,156,77,217,77,65535,tiff_images - Copy0510.tif
513,tiff_images - Copy0511.tif,74755,244.328,54.449,274,133,380,133,65535,tiff_images - Copy0511.tif
514,tiff_images - Copy0512.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0512.tif
515,tiff_images - Copy0513.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0513.tif
516,tiff_images - Copy0514.tif,73059,136.572,28.158,156,77,217,77,65535,tiff_images - Copy0514.tif
517,tiff_images - Copy0515.tif,74755,244.328,54.449,274,133,380,133,65535,tiff_images - Copy0515.tif
518,tiff_images - Copy0516.tif,64745,94.770,23.820,105,55,155,55,65535,tiff_images - Copy0516.tif
519,tiff_images - Copy0517.tif,63589,251.792,55.497,291,139,372,139,65535,tiff_images - Copy0517.tif
520,tiff_images - Copy0518.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0518.tif
521,tiff_images - Copy0519.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0519.tif
522,tiff_images - Copy0520.tif,64745,94.770,23.820,105,55,155,55,65535,tiff_images - Copy0520.tif
523,tiff_images - Copy0521.tif,63589,251.792,55.497,291,139,372,139,65535,tiff_images - Copy0521.tif
524,tiff_images - Copy0522.tif,104958,76.433,20.055,57,45,150,45,65535,tiff_images - Copy0522.tif
525,tiff_images - Copy0523.tif,66616,239.033,57.122,291,130,357,130,65535,tiff_images - Copy0523.tif
526,tiff_images - Copy0524.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0524.tif
527,tiff_images - Copy0525.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0525.tif
528,tiff_images - Copy0526.tif,104958,76.433,20.055,57,45,150,45,65535,tiff_images - Copy0526.tif
529,tiff_images - Copy0527.tif,66616,239.033,57.122,291,130,357,130,65535,tiff_images - Copy0527.tif
530,tiff_images - Copy0528.tif,60439,103.876,28.635,68,59,187,59,65535,tiff_images - Copy0528.tif
531,tiff_images - Copy0529.tif,56866,192.948,58.648,108,106,355,106,65535,tiff_images - Copy0529.tif
532,tiff_images - Copy0530.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0530.tif
533,tiff_images - Copy0531.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0531.tif
534,tiff_images - Copy0532.tif,60439,103.876,28.635,68,59,187,59,65535,tiff_images - Copy0532.tif
535,tiff_images - Copy0533.tif,56866,192.948,58.648,108,106,355,106,65535,tiff_images - Copy0533.tif
536,tiff_images - Copy0534.tif,71103,94.837,22.543,110,54,154,54,65535,tiff_images - Copy0534.tif
537,tiff_images - Copy0535.tif,70893,230.806,53.048,276,126,362,126,65535,tiff_images - Copy0535.tif
538,tiff_images - Copy0536.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0536.tif
539,tiff_images - Copy0537.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0537.tif
540,tiff_images - Copy0538.tif,71103,94.837,22.543,110,54,154,54,65535,tiff_images - Copy0538.tif
541,tiff_images - Copy0539.tif,70893,230.806,53.048,276,126,362,126,65535,tiff_images - Copy0539.tif
542,tiff_images - Copy0540.tif,48487,116.783,28.289,112,65,214,65,65535,tiff_images - Copy0540.tif
543,tiff_images - Copy0541.tif,49619,239.451,56.184,265,128,375,128,65535,tiff_images - Copy0541.tif
544,tiff_images - Copy0542.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0542.tif
545,tiff_images - Copy0543.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0543.tif
546,tiff_images - Copy0544.tif,48487,116.783,28.289,112,65,214,65,65535,tiff_images - Copy0544.tif
547,tiff_images - Copy0545.tif,49619,239.451,56.184,265,128,375,128,65535,tiff_images - Copy0545.tif
548,tiff_images - Copy0546.tif,59645,113.202,28.436,108,63,190,63,65535,tiff_images - Copy0546.tif
549,tiff_images - Copy0547.tif,58385,280.921,63.166,317,152,431,152,65535,tiff_images - Copy0547.tif
550,tiff_images - Copy0548.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0548.tif
551,tiff_images - Copy0549.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0549.tif
552,tiff_images - Copy0550.tif,59645,113.202,28.436,108,63,190,63,65535,tiff_images - Copy0550.tif
553,tiff_images - Copy0551.tif,58385,280.921,63.166,317,152,431,152,65535,tiff_images - Copy0551.tif
554,tiff_images - Copy0552.tif,55130,113.756,30.672,65,65,208,65,65535,tiff_images - Copy0552.tif
555,tiff_images - Copy0553.tif,48914,217.715,60.512,220,119,375,119,65535,tiff_images - Copy0553.tif
556,tiff_images - Copy0554.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0554.tif
557,tiff_images - Copy0555.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0555.tif
558,tiff_images - Copy0556.tif,55130,113.756,30.672,65,65,208,65,65535,tiff_images - Copy0556.tif
